Title,description,authors,publishedDate,categories,pages_count,price,shop_id,stock
Falling For You (Harlequin Temptation),"Police spokeswoman Megan Esterbrook has a problem— she's a sucker for sexy reporter Barry Sutton. Whatever he wants, she gives him, regardless of the cost. But that's about to stop—now! And to keep strong, she's come up with a surefire ""Barry aversion therapy""—index cards to remind her why she should stay away. Now all she has to do is remember to use them….",Heather MacAllister,2014-02-15,Fiction,243,98.83,fiction_boutique,False
Bone Dance,"Sparrow's my name. Trader. Deal-maker. Hustler, some call me. I work the Night Fair circuit, buying and selling pre-nuke videos from the world before. I know how to get a high price, especially on Big Bang collectibles. But the hottest ticket of all is information on the Horsemen—the mind-control weapons that tilted the balance in the war between the Americas. That's the prize I'm after. But it seems I'm having trouble controlling my own mind. The Horsemen are coming. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Emma Bull,2009-07-07,Fiction,328,95.63,fiction_boutique,False
Sasha Cohen: Fire on Ice (Revised Edition): Autobiography of a Champion Figure Skater,"Olympic silver medalist Sasha Cohen tells her story -- on and off the ice champion figure skater Sasha Cohen captured the world's attention with her exquisite spiral and outstanding layback spin at the 2002 Olympic Winter Games in Salt Lake City. In Torino, she reigned as the most intriguing contender in figure skating at the 2006 Olympic Winter Games and triumphed with the silver medal. For the first time, Sasha tells her amazing story, in her own words, including: Her discovery of ice skating at age 7 and the coaches who trained her Her comeback from the injury that almost ended her career The crushing lows and miracle wins This is the official autobiography of the world's most captivating skater, on and off the ice.","Sasha Cohen, Amanda Maciel",2006-03-28,Juvenile Nonfiction,278,85.2,fiction_boutique,True
Welcome to the Sea of Sand,"Only Jane Yolen could write such a wonderful and poetic tribute to the beauties of the desert, where there is constant amazement to be found....Regan's paintings are inviting and breathtaking. --- American Bookseller",Jane Yolen,2014-05-30,Juvenile Nonfiction,427,62.58,fiction_boutique,True
Bitter Grounds: A Novel,"The critically acclaimed author of A Place Where the Sea Remembers presents the saga of three generations of Salvadoran women whose lives are changed in unexpected ways by a letter that has lain unopened for twenty-six years. Tour.""",Sandra Benitez,1997-09-04,Fiction,272,37.68,fiction_boutique,False
Going Nowhere Sideways,Molly Williams recalls her experiences from Woodstock in the sixties to the fall of the Berlin wall twenty years later,Leigh Curran,1999,Fiction,284,27.57,fiction_boutique,False
My Freight Train,"A little boy, living out his fantasy of driving his own freight train, describes the different cars, what each carries, how they are connected, and more.",Michael Rex,2002-09-01,Juvenile Fiction,287,68.23,fiction_boutique,False
"The Romulan Prize (Star Trek The Next Generation, No 26)","Hermeticus 2 -- a planet so shrouded in secrecy that few in the Federation even know of its existence. When a Romulan spy learns of the world, it becomes the centerpiece of a far-reaching Romulan plan. On routine patrol neat the border of the Neutral Zone, the Starship Enterprise™ discovers an advanced Romulan Warbird prototype drifing lifeless in space. Investigating the vessel, Captain Picard isa dreawn into a plaot that threatens the very foundation of the Federation. Now, with time running out, Captain Picard and the crew of the U.S.S. Enterprise must stop the Romulans before the deadly secret of Hermeticus 2 overwhelms them all.",Simon Hawke,2000-09-22,Fiction,273,115.81,fiction_boutique,True
Elvenbane,"Born in the desert to an exiled concubine and raised by dragons, Shana becomes a wizard of extraordinary power and leads a rebellion against the cruel elven empire ruled by her father. Reissue.","Andre Norton, Mercedes Lackey",1993-04-15,Fiction,242,34.86,fiction_boutique,False
Information Literacy and Technology Research Projects: Grades 6-9,"With this versatile title, students are educated, hands-on, about the many roles information technology can play in their quest for knowledge. Brainstorming, strategizing, writing, critiquing, and oral communication skills are strengthened through collaborative problem-solving projects. The research problems presented in each chapter integrate many curriculum areas. Students walk away from each completed task with a greater ability to ask the right questions and locate the best, most accurate, and timely answers.",Norma Heller,2001,Juvenile Nonfiction,428,34.07,fiction_boutique,False
Les Particules Elementaires (French Edition),"A new novel by the author of Whatever follows the lives and fortunes of Bruno and Marcel, born to a bohemian mother during the 1960s, who are brought up separately and pursue their own individual paths--as Bruno battles madness and sexual obsession and Michel, a molecular biologist, comes up with a unique way to express his disgust with the violence of humankind. Reprint. 25,000 first printing.",Michel Houellebecq,2001,Fiction,281,12.01,fiction_boutique,True
Deadly Rich,"Homicide cop Vince Cardozo returns in another unstoppable thriller by the bestselling author of Privileged Lives For alcoholic former actress Leigh Baker, the moment will always be suspended in time: seeing her daughter plunge to her death from the terrace of a sixth-floor apartment. Months later, the man responsible is convicted by a jury of his peers. Four years after that, he is out on parole. And one by one, those whose testimony helped put James Delancey away meet violent ends. Manhattan doyenne Oona Aldridge is the first. She is found in the dressing room of a trendy Manhattan boutique, her throat slashed. As more grisly murders follow, NYPD cop Vince Cardozo assembles a task force to stop the serial killer dubbed the “Society Son of Sam.” Is Delancey himself the culprit? With the city in a panic and Cardozo’s attraction to Leigh threatening to undermine the investigation, he follows a twisting trail that exposes the sins and excesses of the rich and infamous . . . and a vendetta more chilling than anyone can imagine.",Edward Stewart,2014-02-18,Fiction,289,93.43,fiction_boutique,False
Shattered Souls,"When a Texas high school student starts hearing voices, she assumes she is schizophrenic like her father, but instead she finds out that she is a ""Speaker,"" who can communicate with the dead in order to help their troubled souls find resolution.",Mary Lindsey,2012,Juvenile Fiction,234,117.61,fiction_boutique,True
Eavesdrop Soup,"In this outrageous second volume of distinctive poetry, spoken word Slam champ Matt Cook tackles science (""Static Electricity""), geography (""Pittsburgh""), and death (""Oblong Strongboxes""), among other topics. Observing life perceptively both globally (""Goat Transaction"") and locally (""The Man Across the Street""), Cook's writing is smart and funny, with a subtext of serious social commentary. Selections from this book have been heard on Garrison Keillor's Writers Almanac, broadcast on NPR.",Matt Cook,2005,Poetry,123,42.73,fiction_boutique,True
Can You Survive,"The wilderness is a place of beauty and peace. But it is also filled with fierce predators, poisonous plants, and raging rivers. Will you: try to survive the harsh mountains of Alaska after being abandoned during an outdoor training trip? Struggle to make your way out of the deep forests after becoming lost in Australia's Blue Mountains? Attempt to find help for your injured brother in Washington's Cascade Mountains? YOU CHOOSE what you'll do next. The choices you make will either lead you to safety or to doom.",Matt Doeden,2014-11-06,Juvenile Fiction,248,16.82,fiction_boutique,True
The Last Magician: A Novel,"In an alternate version of present-day Manhattan, magic is dying. To save her future, a magical thief must travel back in time to 1902 New York City to steal a mysterious book before it disappears into history.",Lisa Maxwell,2017-07-18,JUVENILE FICTION,161,73.71,fiction_boutique,True
"Come Back, My Love","When an antique locket turns a Civil War reenactment into reality, Olivia Montgomery disappears into the past, leaving Joseph Underwood a suspect in her murder. She finds herself in the arms of Prentice Angelle, a Confederate surgeon. Amid the fervor and uncertainty of this tumultuous era, they fall in love. Happiness turns to disaster when a spurned riverboat captain attempts to kidnap Olivia. His action triggers her return to the present. Can true love overcome the barrier of time?",Sylvia Rochester,2008-02-01,Fiction,211,145.2,fiction_boutique,True
A Most Suitable Duchess (Zebra Regency Romance),"Marcus Heywood, the new Duke of Torringford, must take a wife in three weeks or he will lose the country estate he's just inherited. His brother suggests advertising in the papers for a mate, but Marcus refuses to consider it--until one night he pens a wine-fueled ad in jest. When a horrible mix-up results in the ad being printed, the lovely Miss Penelope Hastings enters his life.",Patricia Bray,2001,Fiction,374,79.23,fiction_boutique,True
The Longest Night,"A scintillating debut novel about a young couple whose marriage is tested when they move to an army base rife with love triangles, life-or-death conflicts, and a dramatic cover-up In 1959, Nat Collier moves with her husband, Paul, and their two young daughters to Idaho Falls, a remote military town. An Army Specialist, Paul is stationed there to help oversee one of the country’s first nuclear reactors—an assignment that seems full of opportunity. Then, on his rounds, Paul discovers that the reactor is compromised, placing his family and the entire community in danger. Worse, his superiors set out to cover up the problem rather than fix it. Paul can’t bring himself to tell Nat the truth, but his lies only widen a growing gulf between them. Lonely and restless, Nat is having trouble adjusting to their new life. She struggles to fit into her role as a housewife and longs for a real friend. When she meets a rancher, Esrom, she finds herself drawn to him, comforted by his kindness and company. But as rumors spread, the secrets between Nat and Paul build and threaten to reach a breaking point. Based on a true story of the only fatal nuclear accident to occur in America, The Longest Night is a deeply moving novel that explores the intricate makeup of a marriage, the shifting nature of trust, and the ways we try to protect the ones we love. Praise for The Longest Night “[A] stunning debut.”—Entertainment Weekly “[A] smart and detailed portrait of a dissolving postwar marriage . . . will remind many readers of Richard Yates’s Revolutionary Road.”—San Francisco Chronicle “[Andria] Williams’s quietly confident style is without swagger or gimmick. . . . What emerges most powerfully from The Longest Night is a kind of quiet wonder at the exquisite intricacy, but astonishing durability, of familial love.”—Los Angeles Review of Books “Think Army Wives meets Serial meets your perfect long weekend read. About an army base with a lot of love triangles, and a cover-up.”—theSkimm “The tension builds heavily with each page.”—InStyle “Scintillating . . . A smoldering, altogether impressive debut that probes the social and emotional strains on military families in a fresh and insightful way.”—Kirkus Reviews (starred review) “[A] luminous debut . . . Williams expertly builds tension between Paul and Nat as the story progresses towards the inevitable nuclear tragedy in this utterly absorbing and richly rewarding novel.”—Booklist (starred review) “Andria Williams’s debut is an intimately detailed portrait of love, trust, and guilt in a town—and an era—clouded with secrets.”—Celeste Ng, author of Everything I Never Told You “A smart and compassionate novel that offers as many fresh insights into marriage and intimacy as it does about American nuclear history. Andria Williams is a terrific writer—clear-eyed and empathetic—and this is a fantastic debut.”—Molly Antopol, author of The UnAmericans “It’s hard to believe The Longest Night is Andria Williams’s debut novel. Her command of language, character and plot—the three essential ingredients for a riveting read—is extraordinary.”—David Abrams, author of Fobbit",Andria Williams,2016-01-12,Fiction,263,91.37,fiction_boutique,True
Don Quijote (Norton Critical Editions),"The text reprinted here is based on award-winning translator Burton Raffel s masterful translation of Don Quijote, which is consistent, fluid, and modeled closely on the original Spanish.""",Miguel de Cervantes Saavedra,1999,Fiction,222,116.36,fiction_boutique,False
The Soldier's Return: A Novel,"Right from the start, when the train carrying British soldier Sam Richardson home to Wigton after his service in the Burma campaign breaks down two miles from town and he and his army comrades have to walk home, it is clear we are in the hands of a compassionate, clear-sighted writer. Bragg's work has been compared to that of Hardy and D.H. Lawrence, not without some justice. His smalltown people are closely and warmly observed, but without a shred of sentimentality, and although this story is familiar¢a man home from a dehumanizing war finds it hard to readjust¢it has seldom been imbued with such rueful humanity. For Sam, England after WWII, and after the sufferings he and his men endured in the frightful jungle campaigns, is stuffy and limiting; soon he starts dreaming of wider horizons. His adored wife, Ellen, however, is happily rooted in the little northern town where she grew up; their small son, Joe, who has hardly known his father, is bewitched but also terrified of him. How the family works out its fate in the shabby postwar years is Braggs story, and he makes of it something at once endearing and heroic. So many scenes, the regimental reunion, Joe's efforts to win friends among the tough town kids, a final scene at a railway station as heartrending as the movie Brief Encounter, linger in the mind. The book is a small classic, deeply touching and true. Skyhorse Publishing, as well as our Arcade, Yucca, and Good Books imprints, are proud to publish a broad range of books for readers interested in fiction—novels, novellas, political and medical thrillers, comedy, satire, historical fiction, romance, erotic and love stories, mystery, classic literature, folklore and mythology, literary classics including Shakespeare, Dumas, Wilde, Cather, and much more. While not every title we publish becomes a New York Times bestseller or a national bestseller, we are committed to books on subjects that are sometimes overlooked and to authors whose work might not otherwise find a home.",Melvyn Bragg,2011-11-21,Fiction,378,146.78,fiction_boutique,True
"Madam, Will You Talk?","Charity Selborne, a lovely war widow, and her irreverent artist friend, Louise Cray, arrive in the South of France expecting a conventional holiday. The vistas of Provence delight them, and Charity is pleased to make her first conquest, a young man of 13 who is having trouble with his dog. He introduces himself and Charity is charmed—until she senses a terrible maturity behind his grave eyes and shortly hears the rumors about his father. From this point on, the tension mounts steadily until it reaches the breaking point, while the thirsty summer heat, the noise of cicadas, and the dust of country roads all contribute to the superb realism of Mary Stewart's very first novel. Combining her keen wit, zest for adventure, and eye for the details that make her characters interesting and memorable, Mary Stewart leads the reader on a swift, breathless chase that turns this quiet story into a masterpiece of romantic suspense.",Mary Stewart,2015-07-01,Fiction,216,140.94,fiction_boutique,True
Nothing But the Truth (and a few white lies),"Half Asian and half white, Patty Ho has never felt completely home in her skin. When a Chinese fortuneteller foresees a white guy on Patty's horizon, things go from bad to worse in this novel by acclaimed author Justina Chen.",Justina Chen,2012-10-02,Young Adult Fiction,203,52.46,fiction_boutique,True
The Killer: A Psychological Thriller,"AN INSTANT INTERNATIONAL BESTSELLER “Wholly original. Scarily clever. Completely mesmerizing. You will never look at family road trips the same way again.”—Lisa Gardner, #1 New York Times bestselling author A most anticipated book by Hello Sunshine ∙ Cosmo ∙ Entertainment Weekly ∙ Betches ∙ Hollywood Reporter ∙ Parade ∙ PopSugar ∙ OK! Magazine ∙ Hello Giggles ∙ Bustle ∙ Yahoo! ∙ She Reads ∙ Book Page ∙ CrimeReads ∙ New York Post Best Book of the Week ∙ Goodreads From the twisted mind behind mega hit My Lovely Wife comes the story of a family—not unlike your own—just with a few more violent tendencies thrown in.... Beth, Portia, and Eddie Morgan haven't all been together in years. And for very good reasons—we'll get to those later. But when their wealthy grandfather dies and leaves a cryptic final message in his wake, the siblings and their respective partners must come together for a cross-country road trip to fulfill his final wish and—more importantly—secure their inheritance. But time with your family can be tough. It is for everyone. It's even harder when you're all keeping secrets and trying to forget a memory, a missing person, an act of revenge, the man in the black truck who won't stop following your car—and especially when at least one of you is a killer and there's a body in the trunk. Just to name a few reasons. But money is a powerful motivator. It is for everyone.",Samantha Downing,2020-07-21,Fiction,228,103.05,fiction_boutique,True
Affinity,"'Affinity is the work of an intense and atmospheric imagination . . . Sarah Waters is such an interesting writer, a kind of feminist Dickens' Fiona Pitt-Kethley, Daily Telegraph Set in and around the women's prison at Milbank in the 1870s, Affinity is an eerie and utterly compelling ghost story, a complex and intriguing literary mystery and a poignant love story with an unexpected twist in the tale. Following the death of her father, Margaret Prior has decided to pursue some 'good work' with the lady criminals of one of London's most notorious gaols. Surrounded by prisoners, murderers and common thieves, Margaret feels herself drawn to one of the prisons more unlikely inmates - the imprisoned spiritualist - Selina Dawes. Sympathetic to the plight of this innocent-seeming girl, Margaret sees herself dispensing guidance and perhaps friendship on her visits, little expecting to find herself dabbling in a twilight world of seances, shadows, unruly spirits and unseemly passions.",Sarah Waters,2011-02-03,Fiction,313,61.52,fiction_boutique,True
Her Own Place (Fawcett Columbine),"In a novel brimming with ordinary people living through momentous transformations, Mae Lee Barnes, a South Carolina farm girl, goes from war bride to proud grandmother. By the author of Clover. Reprint.",Dori Sanders,1994,Fiction,399,20.13,fiction_boutique,True
Man in Black,"Two elite cops, members of a secret organization monitoring alien activity on Earth, set out to stop Edgar, a deadly intergalactic terrorist out to assassinate two ambassadors from opposing galaxies, before he can destroy the planet. Original. Movie tie-in.",Steve Perry,1997,Fiction,894,75.46,fiction_boutique,False
The Seven Deadly Sins,"TOGETHER AGAIN – BUT FOR HOW LONG? Separated from the rest of The Seven Deadly Sins and with her memories still erased, Diane heads to Vaizel for the Fighting Festival – and winds up in The Ten Commandments’s Death Trap Maze! The Seven Deadly Sins soon unite within the maze’s walls, but the reunion is short lived. Just when they think they’ve reached the end, the real Fighting Festival begins – and the group is split once more. With The Sins’s now divided into teams of two, which pair will prove victorious – and whose wish will come true?",Nakaba Suzuki,2017,Comics & Graphic Novels,235,50.64,fiction_boutique,True
"The Cowboy's Baby Surprise (Silouette Desire, 1446)","Josh Ryan knew he wasn't going to heed his own warning. A single mom and a baby on the run? Two men in hot pursuit? Josh's ranger training and his Texas roots left him no choice—he was hardwired to help. Rule #2: Do anything to save her But the battle-scarred ex-soldier didn't want to be a hero. And now the very worst had happened—he had fallen in too deep. Clare had gotten under his skin, and her little son was looking at him with adoring eyes. He'd broken the unwritten code, making Clare even more of a target in the process. To save her, he would have to do the unthinkable. He'd have to make her go.…",Linda Conrad,2008-06-01,Fiction,383,94.04,fiction_boutique,False
"Heart of the Dragon (Atlantis, Book 1)","Searching for her missing brother, Grace Carlyle never dreamed she would discover a secret world populated by mythological monsters—or find herself facing a sword-wielding being whose looks put mortal men to shame.",Gena Showalter,2010-09-01,Fiction,280,41.02,fiction_boutique,True
Viscount Vagabond and Devil's Delilah,"Includes Viscount Vagabond, in which Catherine Pelliston is rescued from a brothel by a dashing lord, and The Devil's Delilah, in which Delilah must stop her father's memoirs from being published with the help of a scholarly gentleman. Original.",Loretta Chase,2004-05-01,Fiction,210,24.29,fiction_boutique,False
SEA-BORN WOMEN.,"""Bert"" Lenehan arrives on Portsmouth Island as a National Park Service volunteer and stumbles on mysterious deaths.",B J. Mountford,2002,Fiction,408,56.06,fiction_boutique,True
"A Tisket, A Tasket",A boy in New York City drops his green and yellow basket and later sees a little girl carrying it around.,"Ella Fitzgerald, Van Alexander",2003-01-01,Juvenile Nonfiction,291,84.41,fiction_boutique,True
"Player's Guide to Faerun (Dungeons & Dragons d20 3.5 Fantasy Roleplaying, Forgotten Realms Accessory)",An extensive resource for role-playing in the Forgotten Realms world that includes new and updated material for gameplay.,"Richard Baker, Travis Stout, James Wyatt",2004,Fiction,193,104.52,fiction_boutique,True
Fairchild's Passage,"Young Ethan Fairchild and his childhood friend, David Stuart, are heading for Oregon in ox-drawn covered wagons to make lived for themselves. between the two is beautiful Jessica Thorne, daughter of the train's strict leader. The pursuit of Jessica's affection brings the young men's friendship to a heated rivalry. With no other way to settle the matter, Fairchild and Stuart ride away from the wagon train to fight for her hand. It is the moment Thomas Silverhorn has been waiting for. The half-breed bandit has been observing the train's progress. With hi long white hair billowing behind him and a savage cream boiling from his throat, Silverhorn attacks Fairchild and Stuart. Fairchild's horse is shot out from under him, and he is knocked unconscious in the fall. Meanwhile, Stuart makes a stand and gets away. Fairchild--abandoned, presumed dead, and now on foot--must make it back to the wagon and the woman he loves. He is a stranger in a hostile land and every step he takes might be his last. Though the land may look deserted, he is not alone.","Wayne Barton, Stan Williams",2000-11-15,Fiction,249,88.53,fiction_boutique,False
Gate,"Essun's missing daughter grows more powerful every day, and her choices may destroy the world in this ""magnificent"" Hugo Award winner and NYT Notable Book. (NPR) The season of endings grows darker, as civilization fades into the long cold night. Essun -- once Damaya, once Syenite, now avenger -- has found shelter, but not her daughter. Instead there is Alabaster Tenring, destroyer of the world, with a request. But if Essun does what he asks, it would seal the fate of the Stillness forever. Far away, her daughter Nassun is growing in power -- and her choices will break the world. N. K. Jemisin's award winning trilogy continues in the sequel to The Fifth Season.",N. K. Jemisin,2016-08-16,Fiction,271,49.63,fiction_boutique,False
Dead Boogie: A Loon Lake Fishing Mystery (Loon Lake Fishing Mysteries),"Doc Osborne knows there are plenty of fish in the sea, but only police chief Lew Ferris qualifies as his catch of the day. Just as the summer is heating up, the town gets turned upside down by the bizarre triple homicide discovered on a backcountry road... Peg Garmin was not Loon Lake's most beloved citizen. Considering her ""calling"" in life, no one was completely surprised when she was found murdered in the company of two exotic dancers...no one, that is, except for Ray Pradt, Peg's dearest friend. As the team digs into the mystery of her past, they discover some startling connections to one of the wealthiest families in Chicago and to the buried secret that could destroy them. Now Lew, Osborne, and Ray must root the skeletons out of the Garmin family closet before Peg's killer becomes the one who got away...",Victoria Houston,2011-07-29,Fiction,250,86.72,fiction_boutique,False
Level C Volume 4 (v. 4),It all started with a promise of unimagined ecstasy. Now Mizuki and Kazuomi explore their passions in deeper and more exotic ways as they pursue their interests with enthusiasm and love.,Aoi Futaba,2006-05-17,Comics & Graphic Novels,368,83.85,fiction_boutique,True
How does a poem mean?,"Explains the basic elements of poetry, and groups poems to encourage an analysis of similarities and differences","John Ciardi, Miller Williams",1975,Poetry,216,129.69,fiction_boutique,True
"Goodbye, Mog",The story of everyone's favourite family cat.,Judith Kerr,2002,Juvenile Fiction,290,133.55,fiction_boutique,False
Sleeping Dog,"He came to England to rest. He calls himself Michael Shaeffer, says he's a retired American businessman. He goes to the races, dates a kinky aristocrat, and sleeps with dozens of weapons. Ten years ago it was different. Then, he was the Butcher's Boy, the highly skilled mob hit man who pulled a slaughter job on some double-crossing clients and started a mob war. Ever since, there's been a price on his head. Now, after a decade, they've found him. The Butcher's Boy escapes back to the States with more reasons to kill. Until the odds turn terrifyingly against him . . . until the Mafia, the cops, the FBI, and the damn Justice Department want his hide . . . until he's locked into a cross-country odyssey of fear and death that could tear his world to pieces . . . ""Exciting . . . Suspenseful . . . A thriller's job is to make you turn the pages until the story's done and your eyes hurt and the clock says 3 a.m. . . . I wouldn't try to grab this one away from somebody only half-way through. No telling what might happen."" -- Michael Dirda, The Washington Post Book World",Thomas Perry,2011-01-26,Fiction,202,13.14,fiction_boutique,True
A Gin-Pissing-Raw-Meat-Dual-Carburetor-V8-Son-Of-A-Bitch from Los Angeles,"Poetry. In this searing collection of poetry by the author of CHUMP CHANGE, Fante tracks twenty years of excess: booze, drugs, and women. He infuses his poetry with bawdy humor, philosophical sensibilities, and tales of private hell of his own making. His distinct voice reads like short stories from his diary pages, with glimpses of his travels, women, friends, and most memorably, the haunts of his famous father, the author John Fante. The poems are complemented with the unique paintings and drawings from the diary collection of his friend, Michael Napper. Foreword by Joyce Fante and introduction by Ben Pleasants.","Dan Fante, Michael Napper",2002,Poetry,311,67.09,fiction_boutique,False
The Devil's Cat,"The Devil’s Disguise Cats. The town was alive with them. All kinds. Black, white, fat, scrawny . . . They lived in the streets, in the back yards, in the swamps of Becancour. Sam, Nydia, and Little Sam had never seen so many cats. The cats’ eyes were glowing slits as they watched the new-comers. And their furry tails were slowly switching back and forth . . . Evil. The town was ripe with it. It seemed to waft in from the swamps with the hot, fetid breeze and breed in the minds of Becancour’s citizens. Soon Sam, Nydia and Little Sam would battle the forces of darkness. Standing alone against the ultimate predator— The Devil’s Cat",William W. Johnstone,2015-04-14,Fiction,198,62.35,fiction_boutique,True
Kate's Turn,"Sixteen-year-old Kate, chafing under the old-fashioned restrictions of the Mormon Church, travels back in time and learns from her great-great-great-great-grandmother what it really means to be a Latter-Day Saint.",Cheri J. Crane,1994,Juvenile Fiction,312,52.7,fiction_boutique,False
"Front Porch Princess: Pritchett Series #1 (Life, Faith & Getting It Right #11) (Steeple Hill Cafe)","Heather Lowell asked herself this question after moving to Prichett, Wisconsin, to temporarily manage the Cut and Curl Beauty Salon. She's hopeful that this summer she will finally find the love of her life.",Kathryn Springer,2014-02-28,Fiction,275,26.48,fiction_boutique,True
Guarding Hanna,"Abandoned at birth because he has the face of a “prize boar,” the unnamed narrator of Guarding Hanna knows only a local Berlin gang as family. Patriarch Maestro acts as surrogate father, employing him to collect debts and perform thuggish tasks. Except for brief moments interacting with the gang, “the beast” spends his life alone, wandering Berlin’s streets and sleeping in its vast housing projects. This changes in a flash when one of Maestro’s sons is implicated in a crime. The only hope of saving him is to protect the sole witness, beautiful but eccentric Hanna Wyoczik. Maestro calls on “the beast” to move in with her until the trial. But never having spent more than five minutes in a social situation with any human being, much less a woman, he quickly finds the basic tasks of human interaction and social intercourse insufferable. Yet Hanna’s unfazed reaction to her guardian, and her witty account of philandering ex-husbands and a nympho mother, soon confound and captivate him. Could love be rearing its head? Miha Mazzini weaves simple scenes into a meaningful and darkly hilarious novel, relentlessly poking and prodding at the human condition without losing sight of the characters’ humanity.",Miha Mazzini,2008-06-17,Fiction,350,77.16,fiction_boutique,False
"The Sky Is Falling: A dark but vivid glimpse into a life of Dissociation, Self-Injury, and Incest through the mind of an adolescent.","What happens when you mix a very traumatic childhood with a very fed up teen looking for a way to cope? You can create a psychopath. Cassidy was like every other normal teenager, except for a few major things. She was neglected by her mother, ill-treated by her father, alienated by her peers, and had a rather gruesome way of dealing with displacement issues. Cassidy's only friends were in her ant farm until she is befriended by a young, eccentric, witty Anna. And a handsome, confident, knowledgeable Jonathan; who initially set out to help her and support her. Cassidy's trust issues starts to interfere with her friendship, and suddenly her routine way of coping with pain begins to manifest into something much more disturbing and horrid. Follow Cassidy through her bizarre tunnel of illusions and nightmares, to a place not many people are familiar with The dissociative mind.",Leslie Lee Sanders,2006-03,Juvenile Fiction,242,28.4,fiction_boutique,True
My Very Own Haggadah,"The ultimate children's Haggadah. A childe's first seder service with the story of Passover, an explanation of holiday symbols, pictures to colour, songs, recipes and crafts.","Judyth Saypol Groner, Madeline Wikler, Sally Springer",1999,Juvenile Nonfiction,359,62.47,fiction_boutique,False
Somewhere Today: A Book of Peace,"Somewhere in the world each day, people just like you are acting in kind, peaceful, loving ways. Perhaps they are visiting someone who is old, teaching a little sister to ride a bike, or sharing an experience with a friend from a different culture.",Shelley Moore Thomas,1998-01-01,Juvenile Fiction,250,61.7,fiction_boutique,False
Escape (Fearless 26),"As the daughter of an anti-terrorist agent, Gaia has her hands full as she fearlessly combats the world's enemies--hackers, terrorists, and spies--all the while battling with the most feared thing of all--an empty love life.",Francine Pascal,2003,Juvenile Fiction,344,49.3,fiction_boutique,True
Campfire Ghost Stories,An entertaining collection of great ghostly stories to read alone or aloud by the campfire.,Jo-Anne Christensen,2002-01-01,Fiction,249,31.69,fiction_boutique,False
Tales Alive!: Ten Multicultural Folktales With Activities (Williamson Tales Alive Books),"Each tale is followed by different activities related to the story, including recipes, counting or writing activities, and crafts",Susan Milord,2003-06-01,Juvenile Fiction,324,59.42,fiction_boutique,False
Calamity Town,"Looking for trouble, Ellery Queen descends on a small town At the tail end of the long summer of 1940, there is nowhere in the country more charming than Wrightsville. The Depression has abated, and for the first time in years the city is booming. There is hope in Wrightsville, but Ellery Queen has come looking for death. The mystery author is hoping for fodder for a novel, and he senses the corruption that lurks beneath the apple pie façade. He rents a house owned by the town’s first family, whose three daughters star in most of the local gossip. One is fragile, left at the altar three years ago and never recovered. Another is engaged to the city’s rising political star, an upright man who’s already boring her. And then there’s Lola, the divorced, bohemian black sheep. Together, they make a volatile combination. Once he sees the ugliness in Wrightsville, Queen sits back—waiting for the crime to come to him.",Ellery Queen,2011-10-25,Fiction,190,139.87,fiction_boutique,False
Dangerous Dream,"The #1 New York Times bestselling Beautiful Creatures series continues in this brand-new digital-exclusive story. Catch up with Ethan, Lena, and Link as they finally graduate from high school and get ready to leave the small Southern town of Gatlin. But when Dark Caster Ridley makes an appearance, the sometime bad girl can't resist picking a fight with her sometime boyfriend, Link. Angry and rebellious as ever, Ridley ends up alone in New York City and becomes entangled in the dangerous underground Caster club scene, where the stakes are high and losers pay the ultimate price. Where's a Linkubus when you need him?","Kami Garcia, Margaret Stohl",2013-12-17,Young Adult Fiction,297,115.48,fiction_boutique,True
Bender: Joe,"Since Joe Bender, his lovely wife Brenda and their dog Fender are each made of coated wire, with magnetic feet and hands (or paws, as the case may be), these characters can be posed in any way conceivable. Using the simplest props, any Bender can become a rock-and roll star, double agent, high-powered business executive, downhill skier... the possibilities are endless. Each book contains a portfolio of the zillion-and-one different looks your Bender can deliver.",Inc. Klutz,1999-09-01,Juvenile Nonfiction,208,130.17,fiction_boutique,True
Tied Up in Tinsel,"A Christmas pageant turns unholy. Holed up at Hilary Bill-Tasman's manor estate for Christmas, Troy Alleyn is to paint the man's portrait and, while she's there, view the Druid Christmas pageant. Along with a pack of eccentric guests, Troy enjoys the festivities-- until one of the pageant's players mysteriously disappears into the snowy night. Did the hired help-- each a paroled murderer from the nearby prison-- have a deadly hand in this Christmas conundrum? Inspector Roderick Alleyn arrives to join his wife in finding the lost man-- and unraveling the glaring truth from the glittering tinsel.",Ngaio Marsh,1999-11-15,Fiction,258,98.12,fiction_boutique,False
Intergalactic Mercenaries,"These exciting tale of powerful, interstellar gunslingers feature such bestselling and awrad-winning authors as Gordon R. Dickson, Edward Bryant, Ben Bova, Frederik Pohl, Timothy Zahn, and Lois McMaster Bujold.",Sheila Williams,1996-10-26,Fiction,185,84.57,fiction_boutique,False
Terra Nostra,"One of the great masterpieces of modern Latin American fiction, Terra Nostra is concerned with nothing less than the history of Spain and of South America, with the Indian Gods and with Christianity, with the birth, the passion, and the death of civilizations. Fuentes skillfully blends a wide range of literary forms, stories within stories, Mexican and Spanish myth, and famous literary characters in this novel that is both a historical epic and an apocalyptic vision of modern times. Terra Nostra is that most ambitious and rare of creations—a total work of art.",Carlos Fuentes,2003,Fiction,368,51.3,fiction_boutique,True
